Copper_Vol.,Copper_Price_MA_50,Copper_Price_EMA_12,Copper_Price_Volatility_30,Copper_Price_Lag_7,Copper_Price_Lag_30,Copper_Price_BB_Upper,Copper_Price_BB_Lower,Copper_Price_RSI_14,Copper_Price_ROC_10,Natural_Gas_Price,Crude_oil_Price,Bitcoin_Price,Platinum_Price,Ethereum_Price,S&P_500_Price,Nasdaq_100_Price,Apple_Price,Tesla_Price,Microsoft_Price,Silver_Price,Google_Price,Nvidia_Price,Berkshire_Price,Netflix_Price,Amazon_Price,Meta_Price,Gold_Price
45290.0,4.0248,3.826248804348472,0.011735725485332128,3.81,4.2675,4.005548356927503,3.6613016430724965,53.71991247264768,-1.0415310506444508,6.416,73.44,17210.4,1008.0,1275.02,3990.56,11706.44,144.49,167.82,252.51,23.403,93.31,175.35,471080.0,315.18,90.55,114.71,1792.3
51880.0,4.02119,3.8342874498333224,0.012539941005325277,3.799,4.2445,3.954225656635136,3.692724343364865,56.704196519959034,1.8246258860593167,6.082,71.5,17125.7,1036.2,1262.86,3934.38,11563.33,142.16,179.05,245.42,23.717,92.83,170.01,463000.0,320.01,89.09,115.9,1810.7
50540.0,4.01505,3.8418586113974267,0.012543788246024208,3.783,4.2485,3.9109891014601414,3.7216608985398585,55.93750000000003,3.3670481767367644,5.82,72.06,17225.7,1014.6,1280.29,3963.51,11637.5,142.65,173.44,247.4,23.246,93.71,171.69,462780.0,310.26,90.35,115.33,1801.5
52670.0,4.00775,3.844726517336284,0.012521794222826546,3.7615,4.2565,3.9001611754874363,3.727438824512563,51.84804928131419,1.325459317585298,5.617,72.58,16835.2,1011.5,1231.04,3933.92,11497.39,140.94,174.04,244.37,22.922,94.94,161.2,461593.0,308.42,88.46,113.93,1798.0
53100.0,4.00194,3.840614745438394,0.012596155447672211,3.763,4.2515,3.8999689312649877,3.7273310687350123,47.86729857819906,0.5001316135825329,5.378,74.47,17089.3,995.4,1271.26,3941.26,11549.68,142.91,179.82,245.12,22.335,96.98,159.87,464838.0,305.56,88.25,114.12,1782.4
58790.0,3.9951299999999996,3.833597092294026,0.01260280352228108,3.878,4.2315,3.896164773121182,3.736585226878818,48.65125240847782,0.3172085646312439,5.484,77.4,16966.5,1007.5,1259.56,3998.84,11786.8,146.63,182.45,250.2,22.417,99.48,166.1,468700.0,312.59,91.01,122.43,1781.3
59970.0,3.99193,3.8361975396334063,0.013014169830152415,3.842,4.2345,3.8981224557592298,3.7430275442407708,58.94736842105259,2.3660773627542264,6.169,80.3,17093.6,1026.6,1295.69,4071.7,11994.26,147.81,194.86,255.02,23.25,100.44,168.76,477403.0,320.41,94.13,123.49,1809.6
59940.0,3.98678,3.8333209950744207,0.013052329741355938,3.8005,4.223,3.898280999368559,3.7433190006314403,50.746268656716396,1.4483125166090849,6.738,81.33,16972.0,1054.9,1276.05,4076.57,12041.9,148.31,194.7,254.69,22.841,100.99,171.35,477085.0,316.95,95.5,120.44,1815.2
81150.0,3.98039,3.818656226601433,0.013433877155829053,3.8785,4.216,3.9021500270367238,3.730599972963276,44.658493870402815,-3.6101083032491044,6.93,80.56,17163.9,1039.3,1294.41,4080.11,12030.06,148.03,194.7,255.14,21.781,100.99,169.23,480280.0,305.53,96.54,118.1,1759.9
55240.0,3.9728499999999998,3.7910937302012124,0.014045119565343336,3.8835,4.1965,3.9218370896063686,3.6906129103936323,39.02065799540935,-5.270692347735562,7.235,78.2,16440.4,1008.6,1216.55,3957.63,11503.45,141.17,180.83,240.33,21.436,95.19,156.39,475843.0,280.96,92.42,109.46,1763.7
460.0,3.9632400000000003,3.7642331563241025,0.014040067234324657,3.8605,4.166,3.9370414834761815,3.653008516523818,38.93129770992367,-4.841468227864754,6.712,77.24,16211.7,1012.3,1167.73,3963.94,11587.75,144.22,182.92,241.76,21.125,96.05,158.27,472712.0,281.17,93.95,108.78,1740.3
180.0,3.95519,3.744043439966548,0.013773752500699683,3.818,4.0775,3.9453735486151515,3.6270764513848492,40.29850746268659,-6.329766662369474,7.024,76.28,16512.3,1000.8,1198.12,4026.12,11756.03,148.11,182.86,247.49,21.609,97.46,162.7,478676.0,285.54,93.41,111.41,1754.0
210.0,3.94598,3.7249598338178487,0.01367405935070192,3.795,4.0265,3.9547827580352153,3.6039672419647837,27.28873239436622,-6.785116518604351,7.308,77.94,16623.9,1009.8,1185.79,4027.26,11838.72,151.07,183.2,247.58,21.526,98.46,165.19,477020.0,291.5,94.13,112.24,1745.6
250.0,3.9376100000000003,3.7082737055381796,0.012819986018754753,3.8505,3.911,3.9588063193021146,3.580593680697884,28.944911297852485,-6.320424815438419,6.779,80.95,16212.9,1008.7,1139.74,4003.58,11724.84,150.18,169.91,245.03,21.229,97.05,160.38,476980.0,286.69,93.2,111.44,1739.9
32410.0,3.928,3.6879239046861523,0.012341566863720052,3.8175,3.821,3.965808013621959,3.551291986378042,28.999064546304993,-6.33839706652698,6.776,79.73,15776.2,989.95,1107.46,3949.94,11553.45,148.01,167.87,242.05,20.872,95.6,153.17,468922.0,285.05,92.46,109.86,1739.6
28320.0,3.91901,3.680781765503667,0.012352672955104152,3.738,3.7405,3.964790796291232,3.5381592037087684,27.298850574712702,-4.044795783926213,6.303,80.08,16638.3,984.3,1207.31,3965.34,11677.02,151.29,180.19,241.22,20.997,97.43,154.09,468290.0,287.98,94.14,112.05,1754.4
24880.0,3.91067,3.6828153400415644,0.012587616616093892,3.6395,3.7665,3.9628788581186023,3.5333211418813977,33.362598770851605,-4.06440721984157,6.369,81.64,16691.2,991.5,1205.17,3946.56,11676.86,150.72,183.17,241.68,20.975,98.36,156.77,463695.0,295.28,94.85,111.45,1763.0
27930.0,3.9016200000000003,3.696766826189016,0.013016470713717063,3.6165,3.813,3.9636084448950455,3.533641555104954,43.051118210862604,-1.1525867714472837,6.2,85.59,16540.5,1016.2,1206.16,3958.79,11699.09,148.79,186.92,241.73,21.524,98.85,159.1,465520.0,306.02,97.12,113.23,1775.8
39810.0,3.89397,3.715648852929167,0.013198213725135676,3.633,3.8265,3.9547828090796218,3.5366171909203787,50.11914217633042,2.1803103263777546,6.034,86.92,16895.1,1022.4,1253.45,3991.73,11871.15,150.04,194.42,241.97,21.518,98.44,166.66,468233.0,310.2,98.94,117.08,1776.8
38110.0,3.88607,3.7328567217092954,0.013181028675813522,3.62,3.8425,3.9527482759777355,3.537201724022265,52.644426362896674,5.165544717681003,5.933,85.87,16613.7,1033.0,1242.64,3957.25,11700.94,148.28,190.95,241.55,22.113,95.7,162.95,466600.0,299.27,98.49,114.22,1776.9
47700.0,3.8787399999999996,3.758724918369404,0.013640469424237535,3.6165,3.8405,3.9680352458228865,3.5319647541771135,53.992094861660085,7.866721968754331,5.879,88.96,17049.9,1044.75,1288.63,3992.93,11817.01,149.7,195.97,247.11,21.667,96.41,163.27,469047.0,290.13,100.79,113.02,1769.4
36790.0,3.86884,3.7573057001587262,0.015361085080151363,3.576,3.809,3.953044604879644,3.534055395120356,45.472703062583214,3.206716212496552,6.239,86.47,17589.1,1047.0,1299.15,3956.37,11605.96,146.87,190.72,242.98,21.702,93.94,157.5,457665.0,274.97,96.63,111.87,1753.7
42770.0,3.85769,3.74710482321123,0.01542305582726252,3.6415,3.757,3.9338147788387507,3.5340352211612496,46.78082191780821,1.9613259668508132,5.865,85.83,15886.9,998.1,1100.84,3748.57,10797.55,134.87,177.59,224.51,21.327,87.32,137.76,435945.0,254.66,86.14,106.0022,1713.7
38610.0,3.84608,3.7361656196402713,0.015185604353405184,3.694,3.81,3.916874646446497,3.5325253535535026,52.82289249806653,1.6452371077008143,6.138,88.91,18527.4,1011.95,1335.25,3828.11,11059.5,139.5,191.3,228.87,21.502,88.9,146.02,442100.0,263.46,89.98,106.0022,1716.0
32980.0,3.8330599999999997,3.7152939858494602,0.015594454680303182,3.7735,3.799,3.9083706988662628,3.519279301133737,48.855507868383405,0.6851230425055865,6.944,91.79,20589.0,989.4,1567.57,3806.8,10977.0,138.92,197.08,227.87,20.919,88.49,143.01,438575.0,258.6,90.53,106.0022,1680.5
45210.0,3.8219,3.70886414187262,0.016089761115336262,3.8195,3.783,3.8991859862776574,3.5163140137223423,52.6803441429517,0.8787587532610219,6.4,92.61,21145.9,960.5,1645.01,3770.55,10857.03,138.38,207.47,221.39,20.784,86.58,141.56,432000.0,260.79,90.98,106.0022,1676.6
29770.0,3.80554,3.663885043122986,0.020445302197174924,3.8275,3.7615,3.905670701737276,3.4664292982627245,39.81990995497749,-7.512181916621541,5.975,88.17,20206.4,924.1,1531.08,3719.89,10690.6,138.88,215.31,214.25,19.43,83.43,134.21,428800.0,269.06,89.3,106.0022,1630.9
20270.0,3.79017,3.6316719595656037,0.020599858667746322,3.901,3.763,3.9013436931997343,3.4344563068002665,42.16634429400387,-8.453690208029684,6.268,90.0,20154.4,950.9,1519.04,3759.69,10906.34,145.03,214.98,220.1,19.594,86.97,132.19,438700.0,273.0,92.12,106.0022,1650.0
14760.0,3.77499,3.604799350401665,0.019639615829859795,3.7495,3.878,3.902836387283776,3.4048636127162237,44.026104417670666,-9.490771043330282,5.714,88.37,20483.5,950.5,1579.64,3856.1,11288.95,150.65,227.82,228.17,19.667,90.47,135.43,443004.0,286.75,96.79,106.0022,1649.7
15270.0,3.75821,3.566753296493716,0.020149105668064254,3.691,3.842,3.921889849608021,3.3576101503919777,36.2135922330097,-12.279555845852386,6.355,86.53,20496.3,930.1,1572.89,3871.98,11405.57,153.34,227.54,232.13,19.119,94.51,134.97,445050.0,291.88,102.44,106.0022,1640.7
15710.0,3.7431600000000005,3.5431758662639137,0.02046472485579047,3.676,3.8005,3.9293197989701913,3.3298802010298085,36.42960812772134,-12.496795693411944,5.684,87.9,20594.4,946.4,1554.47,3901.06,11546.21,155.74,228.52,235.87,19.147,96.29,138.34,451900.0,295.72,103.41,106.0022,1644.8
15230.0,3.7316599999999998,3.53691804068485,0.02071170321528812,3.6005,3.8785,3.9281179262285892,3.318032073771411,37.008628954937684,-6.587545006000795,5.186,89.08,20292.9,967.4,1514.19,3807.3,11191.63,144.8,225.09,226.75,19.494,92.22,131.76,437900.0,296.94,110.96,106.0022,1665.6
21530.0,3.7216199999999997,3.535007572887181,0.02076883812123061,3.6735,3.8835,3.9265188900935852,3.310081109906415,35.52502453385672,-4.510972636141952,5.606,87.91,20769.5,962.5,1566.16,3830.6,11405.9,149.35,224.64,231.32,19.486,94.93,128.96,435660.0,298.62,115.66,129.82,1669.2
12760.0,3.71109,3.5118525616737686,0.02182202928369818,3.4165,3.8605,3.9321835107796845,3.2812164892203155,30.75586446568201,-7.929815016322095,5.613,85.32,20082.7,919.7,1459.6,3859.11,11669.99,152.34,222.41,250.66,19.349,104.48,132.61,436400.0,291.02,120.6,137.51,1658.0
14290.0,3.70301,3.497259859877804,0.021922615847165122,3.4545,3.818,3.934980575647123,3.262519424352877,28.198198198198213,-5.096514373003746,5.199,84.58,19331.5,926.6,1343.88,3797.34,11430.26,149.45,211.25,247.25,19.189,102.52,125.99,432500.0,282.45,119.82,129.72,1654.1
19940.0,3.69733,3.4909891122042955,0.022086017820624523,3.457,3.795,3.9309176328193898,3.2480823671806105,35.32064128256515,-5.907172995780597,4.959,85.05,19162.6,933.9,1299.76,3752.75,11310.33,147.27,214.44,242.12,19.066,101.13,124.66,427170.0,289.57,119.32,130.01,1656.3
15870.0,3.6900299999999997,3.4772215564805578,0.021955277376054665,3.3575,3.8505,3.9224483735486593,3.2273016264513408,35.44494720965311,-0.43904580711254804,5.358,85.98,19042.9,915.1,1282.87,3665.78,11046.71,143.39,207.28,236.15,18.689,99.97,121.94,413950.0,268.16,115.25,131.53,1636.8
13420.0,3.67999,3.451649009329703,0.02233164635848418,3.4135,3.8175,3.905174524809524,3.1983254751904755,32.94392523364486,-4.154002026342452,5.462,85.55,19123.9,881.1,1285.32,3695.16,11103.38,143.86,222.04,236.48,18.359,99.63,120.51,421610.0,272.38,115.07,133.23,1634.2
13630.0,3.67048,3.4361645463559025,0.022309659089435666,3.5025,3.738,3.868898243532903,3.1877517564670965,37.94103431609475,-3.066242406711017,5.745,82.82,19328.2,907.3,1310.81,3719.98,11147.74,143.75,220.19,238.5,18.6,100.77,119.67,428465.0,240.86,116.36,132.8,1655.8
9660.0,3.66165,3.430754616147302,0.022116700440866416,3.5245,3.6395,3.821078099573299,3.1929219004267013,36.52990608007907,1.2956068503350737,5.999,85.46,19548.2,913.6,1331.12,3677.95,11062.53,142.41,219.35,237.53,18.719,99.97,118.88,419101.0,245.1,113.79,134.04,1664.0
10900.0,3.65293,3.4267154444323324,0.02210807958247856,3.3845,3.6165,3.7382624182568716,3.226087581743129,49.20844327176781,-0.26365900102534034,6.453,85.61,19181.8,894.9,1296.74,3583.07,10692.06,138.38,204.99,228.56,18.071,96.56,112.27,412760.0,230.0,106.9,126.76,1648.9
9770.0,3.64521,3.4261438375965887,0.02211725930678328,3.417,3.633,3.6897943304883856,3.2419056695116155,47.86729857819906,-2.2698072805139136,6.741,89.11,19379.8,896.4,1287.34,3669.91,11033.58,142.99,221.72,234.24,18.918,99.06,119.6,415222.0,232.51,112.53,130.29,1677.0
8700.0,3.6382299999999996,3.4233524779663442,0.022120048032455587,3.4565,3.62,3.650044304576388,3.2533556954236116,46.73768308921439,-3.3054333948077774,6.435,87.27,19154.8,881.0,1294.57,3577.03,10785.61,138.34,217.24,225.75,18.938,97.56,115.0,399251.0,220.87,112.9,127.5,1677.5
8110.0,3.63094,3.426759789048445,0.022242625927557835,3.4015,3.6165,3.608096433696635,3.272253566303365,56.38606676342525,1.8023341704830775,6.596,89.35,19059.1,899.1,1279.97,3588.84,10791.35,138.98,216.5,225.41,19.487,97.18,115.86,402836.0,214.29,112.21,128.54,1686.0
8920.0,3.6231899999999997,3.4244121291948377,0.02222366625447429,3.311,3.576,3.5810024539240377,3.280447546075963,49.850074962518754,-0.16095990635058843,6.435,91.13,19134.6,895.8,1290.04,3612.39,10926.97,140.42,222.96,229.25,19.615,97.86,116.7,403000.0,229.98,113.67,133.79,1675.2
10200.0,3.6149,3.415810263164863,0.021997196806714855,3.351,3.6415,3.5155294457046247,3.315420554295375,39.21095008051532,-2.5459279618110786,6.748,92.64,19531.3,917.9,1330.99,3639.66,11039.47,140.09,223.07,234.24,20.255,98.68,120.76,406010.0,224.75,114.56,133.45,1709.3
10420.0,3.60825,3.4178394534471916,0.02209963670375848,3.401,3.694,3.5163374024109855,3.315862597589015,42.75966641394994,0.8084668528590244,6.972,88.45,19956.7,921.8,1352.27,3744.52,11485.5,145.43,238.13,246.79,20.66,101.42,131.3,416300.0,240.02,120.3,139.07,1720.8
8660.0,3.6026500000000006,3.4278641529168543,0.0219099322473291,3.4045,3.7735,3.5208245006866044,3.3142254993133955,58.58761987794245,5.1948051948051965,6.93,87.76,20157.5,914.6,1352.07,3783.28,11573.18,146.4,240.81,249.2,20.544,101.43,132.09,420668.0,236.73,120.95,138.98,1720.8
10440.0,3.5945,3.434423514006569,0.021735561211929717,3.423,3.8195,3.5227543927945066,3.3136456072054927,54.832881662149966,3.5660996717397753,6.837,86.52,20340.2,933.7,1361.48,3790.93,11582.54,146.1,249.44,248.88,21.099,101.64,131.67,424180.0,240.74,121.09,140.28,1730.5
8130.0,3.5854900000000005,3.427819896467097,0.022008490419070523,3.408,3.8275,3.5213586252202127,3.3184413747797885,44.519392917369316,-0.27932960893853886,6.47,83.63,19628.3,900.1,1323.41,3678.43,11229.73,142.45,242.4,240.74,20.589,98.64,125.12,413300.0,239.04,115.88,138.61,1702.0
9960.0,3.5773600000000005,3.4226168354721587,0.021597801296073582,3.4455,3.901,3.5210154011158568,3.3168345988841437,49.30619796484738,-0.30841533264795995,6.766,79.49,19423.0,860.9,1328.73,3585.62,10971.22,138.2,265.25,232.9,19.039,95.65,121.39,406470.0,235.44,113.0,135.68,1672.0
8690.0,3.5678500000000004,3.4195988607841343,0.020623039983063005,3.4115,3.7495,3.5082958921650413,3.3196041078349583,60.02178649237473,-0.5842827928717487,6.874,81.23,19593.0,861.5,1336.08,3640.47,11164.78,142.48,268.21,237.5,18.712,97.42,122.2,406700.0,239.71,114.8,136.41,1668.6
8420.0,3.5571200000000003,3.4084298052788826,0.020641591339857823,3.3685,3.691,3.488383099688331,3.321766900311669,49.578947368421055,-1.7899061032863872,6.868,82.15,19411.0,865.4,1337.37,3719.04,11493.83,149.84,287.81,241.07,18.88,100.05,127.36,410705.0,245.2,118.01,141.61,1670.0
6290.0,3.5454200000000005,3.387979066005208,0.020910878936761242,3.429,3.676,3.5009202303132154,3.2983297696867853,37.36153071500507,-4.933971847337104,6.76,78.5,19081.0,839.7,1328.23,3647.29,11271.75,151.76,282.94,236.41,18.337,97.5,124.13,401490.0,224.36,114.41,134.4,1636.2
8610.0,3.53477,3.3722130558505605,0.02069525793900107,3.483,3.6005,3.5059975425514778,3.2801024574485225,38.17097415506955,-3.6933900043969015,7.014,76.71,19225.7,844.9,1337.06,3655.04,11254.11,150.77,276.01,237.45,18.48,98.17,122.28,399128.0,224.07,115.15,136.37,1633.4
11230.0,3.5256100000000004,3.366795662642782,0.02053453995967526,3.4705,3.6735,3.498523017148412,3.2756269828515885,41.977611940298516,-0.9351343327890671,6.992,78.74,19293.5,856.5,1327.96,3693.23,11311.24,150.43,275.33,237.92,18.91,98.74,125.16,404485.0,226.41,113.78,140.41,1655.6
5360.0,3.51783,3.3813655606977386,0.01760049879224869,3.3915,3.4165,3.5062863659628194,3.2738636340371814,54.14407436096051,0.9477981918926792,7.193,83.49,19404.0,899.0,1326.44,3757.99,11501.65,152.74,288.59,240.98,19.617,100.14,125.61,405375.0,237.05,117.31,142.82,1681.1
7530.0,3.51065,3.3932323975134713,0.017488779003856852,3.394,3.4545,3.5112276686996777,3.2836723313003224,51.063829787234035,-0.7034165948894722,7.827,82.94,18489.0,911.7,1247.74,3789.93,11637.79,153.72,300.8,238.95,19.48,99.28,132.61,407930.0,236.87,118.54,142.12,1675.7
6500.0,3.5058,3.408965874819091,0.017593835164368115,3.403,3.457,3.5242379211137793,3.285112078886221,56.840390879478804,0.7203572972194205,7.772,84.45,18872.4,914.5,1323.33,3855.93,11851.54,156.9,308.73,242.45,19.183,101.14,131.76,419869.0,242.85,122.19,146.09,1671.1
5870.0,3.5031,3.423663432539231,0.016701861139940606,3.347,3.3575,3.537433656765593,3.282266343234406,61.7241379310345,3.3318590594132447,7.752,85.73,19538.9,912.6,1376.0,3899.89,11953.27,154.48,309.07,244.52,19.358,103.07,133.82,421339.0,243.63,124.66,148.02,1678.2
6990.0,3.50087,3.4361767506101186,0.01645691777668533,3.2755,3.4135,3.5493043494739767,3.280445650526023,57.307692307692314,3.270477312905129,7.764,85.11,19802.4,896.1,1434.01,3873.33,11861.38,150.7,303.35,244.74,19.381,102.8,131.98,414537.0,240.13,123.53,146.29,1683.5
6620.0,3.49781,3.4429187889777926,0.015817603687843122,3.2855,3.5025,3.555260631746818,3.280189368253181,49.69450101832993,2.262709374081684,8.324,85.1,19701.7,902.2,1472.64,3901.35,11927.49,152.37,303.75,245.38,19.269,102.91,129.29,417103.0,235.38,126.28,149.55,1677.3
7530.0,3.4956799999999997,3.4537774368273633,0.015875775728915277,3.337,3.5245,3.5669100596315437,3.2790899403684572,54.199218750000014,4.974604123095316,9.114,88.48,20222.5,904.5,1637.92,3946.01,12134.4,155.31,302.61,252.22,19.569,105.0,131.28,420500.0,224.12,128.55,151.47,1709.1
10160.0,3.49431,3.4682732157769998,0.014073879025849896,3.4615,3.3845,3.5823404593247163,3.273909540675284,66.73796791443849,8.319340558693323,8.284,87.31,20175.5,883.4,1574.47,3932.69,12033.62,153.84,292.13,251.99,19.491,104.32,131.31,418700.0,218.13,126.82,153.13,1717.4
6330.0,3.49485,3.4890004133497694,0.01422889705812402,3.4585,3.417,3.61025827390981,3.265141726090189,70.09615384615385,9.663673717851173,8.249,87.78,22395.3,904.2,1716.42,4110.41,12739.72,163.43,304.42,266.65,19.86,110.86,145.05,433062.0,236.53,136.45,168.96,1740.6
5040.0,3.4932499999999997,3.5001541959113434,0.014310354657067613,3.4955,3.4565,3.6251216157557704,3.26957838424423,64.34389140271495,6.727599640395554,7.996,86.79,21365.2,877.5,1718.81,4067.36,12588.29,157.37,299.68,264.46,18.767,110.65,143.87,429819.0,233.57,133.27,169.15,1728.6
7240.0,3.48981,3.5035150888480597,0.014138798994050046,3.5045,3.4015,3.6325934661054933,3.2714065338945058,66.3246268656716,1.7477971977466256,7.954,83.54,19317.4,866.5,1634.85,4006.18,12321.19,154.46,289.26,258.52,18.442,108.38,139.9,426850.0,227.44,129.82,162.06,1720.2
4310.0,3.4828699999999997,3.491666613640666,0.014173676048059131,3.505,3.311,3.629494095815684,3.2688559041843166,63.482142857142826,-0.9252566141390806,7.842,81.94,19281.5,848.6,1629.51,3979.87,12259.39,155.96,283.7,258.09,18.26,109.45,137.14,422047.0,228.96,129.48,160.39,1727.8
4850.0,3.47466,3.4789486730805637,0.014067366320749232,3.48,3.351,3.6269845517246506,3.2652154482753493,60.881057268722444,-2.4746102131311676,8.786,86.87,19952.7,822.3,1575.34,3924.26,12098.44,155.81,270.21,256.06,17.881,107.85,136.47,417940.0,226.11,127.51,160.32,1722.6
6880.0,3.46621,3.4675719541450922,0.01380958172513577,3.5135,3.401,3.6269008259048126,3.266649174095187,56.53846153846149,-2.839206734198896,9.25084,86.61,20126.1,810.1,1585.48,3966.85,12274.62,157.96,277.16,260.4,17.666,109.74,139.37,424290.0,230.04,127.82,165.36,1709.3
7330.0,3.45853,3.4751762688920014,0.015050613620442872,3.548,3.4045,3.6338612420417946,3.2719887579582063,55.467980295566484,0.3423680456490663,9.127,89.55,20043.9,831.6,1555.12,3955.0,12272.03,157.22,275.61,261.47,17.882,108.22,150.94,421308.0,223.56,126.77,162.93,1726.2
6690.0,3.45466,3.4876106890624627,0.015140700830384546,3.603,3.423,3.6455168898778076,3.2756331101221923,58.969641214351434,2.183908045977012,9.042,91.64,19792.6,836.6,1523.34,3986.16,12342.7,158.91,277.7,262.97,18.287,108.94,154.68,429700.0,220.65,128.73,157.16,1736.3
3440.0,3.45312,3.5070551984374685,0.0153391027604627,3.5615,3.408,3.6628511273062663,3.2849988726937336,60.49601417183347,2.8603956169062084,9.25084,97.01,20295.8,855.8,1552.6,4030.61,12484.32,161.38,284.82,265.23,18.557,109.42,158.01,433300.0,224.57,129.79,159.17,1749.7
3540.0,3.4535700000000005,3.5365082448317042,0.01574864281537224,3.522,3.4455,3.6851758804209966,3.3049741195790032,65.15624999999997,4.241826381059743,9.25084,93.06,20249.9,859.7,1508.08,4057.66,12605.17,163.62,288.09,268.09,18.746,110.34,162.6,436201.0,223.28,130.75,161.78,1749.8
4340.0,3.4554899999999997,3.5611223610114418,0.015587626896066386,3.4265,3.4115,3.6990780988391316,3.3321719011608684,64.92595479345283,2.595059672495137,9.25084,92.52,21565.4,878.1,1695.37,4199.12,13143.58,170.03,296.07,278.85,19.12,116.65,179.13,448000.0,233.98,137.28,168.78,1771.4
5260.0,3.4550400000000003,3.574949690086605,0.015577650912691721,3.409,3.3685,3.70383046139332,3.3588195386066797,62.915407854984856,2.5129861013617694,9.25084,94.89,21365.2,870.6,1656.64,4140.77,12917.86,167.53,297.1,275.79,18.907,113.69,172.22,442210.0,229.61,133.8,163.26,1761.5
6440.0,3.46055,3.592957430073281,0.015399293404141597,3.405,3.429,3.7261734415194145,3.3595265584805856,63.33084391336816,4.826802952867704,9.155,93.74,21517.2,877.7,1664.89,4128.73,12881.79,167.23,296.45,276.44,19.026,113.86,171.81,435730.0,224.55,133.62,161.11,1761.2
5280.0,3.46459,3.602733210062007,0.015347607074071516,3.517,3.483,3.7382659235611135,3.3672340764388875,58.09097688292315,6.7123887348606415,9.25084,90.23,21416.3,869.4,1626.75,4137.99,12890.54,167.57,289.91,277.75,18.878,114.24,170.34,433650.0,226.54,133.22,163.05,1748.4
3750.0,3.46898,3.6140819469755443,0.0153283490227104,3.556,3.4705,3.753125129722036,3.3704748702779646,55.78284815106211,7.8468759166911095,9.25084,90.77,20831.3,889.4,1609.48,4228.48,13242.9,171.52,296.67,286.15,19.069,117.21,178.49,447155.0,241.16,138.23,167.96,1762.9
7070.0,3.47464,3.6181462628254604,0.014777720850292874,3.614,3.3915,3.7610144649338646,3.3761855350661354,56.26984126984124,6.916299559471373,9.188,90.5,23203.6,905.9,1846.51,4283.74,13505.99,174.15,302.87,290.17,19.464,120.17,187.73,457400.0,245.17,142.3,174.66,1771.2
2950.0,3.4783,3.6148160685446205,0.01501313800003561,3.6985,3.394,3.763562769122848,3.382787230877152,55.87076438140267,2.2604492465169157,9.244,88.11,23338.0,920.0,1834.18,4274.04,13470.86,174.55,304.0,291.32,19.731,119.55,183.35,457278.0,241.15,142.1,174.85,1776.7
3430.0,3.481,3.6183059041531402,0.015110038444404663,3.6965,3.403,3.7682124400016317,3.393887559998369,68.18965517241375,2.291901012373465,9.25084,86.53,23856.8,932.0,1876.7,4305.2,13635.21,173.03,306.56,292.71,20.085,121.7,188.79,461300.0,245.69,144.78,179.47,1789.7
3710.0,3.48319,3.6207203804372723,0.014705024104786026,3.651,3.347,3.7728344015471458,3.4013155984528542,69.87632508833916,0.5534034311012626,8.728,89.41,24101.7,935.1,1900.25,4297.14,13667.18,173.19,309.32,293.47,20.272,122.08,190.32,455170.0,249.11,143.18,180.89,1798.1
2900.0,3.48921,3.630686475754615,0.014106422155409372,3.692,3.2755,3.7837540263562612,3.404145973643738,72.86063569682146,-0.35149384885764245,8.768,92.09,24398.7,960.9,1957.63,4280.15,13565.87,172.1,300.03,291.91,20.698,121.68,187.09,452697.0,249.3,143.55,180.5,1815.5
4290.0,3.4953,3.644657787176982,0.014143537463087165,3.6565,3.2855,3.798080867192345,3.4016691328076547,69.02325581395341,0.676315433518182,8.874,94.34,23935.3,960.7,1880.28,4207.27,13291.99,168.49,286.63,287.02,20.349,118.84,179.42,445302.0,242.7,140.64,177.49,1807.2
4480.0,3.4995,3.6480181276112926,0.014386674916280132,3.6765,3.337,3.8046093022448155,3.405640697755184,59.98193315266484,0.4245412215831301,8.202,91.93,23962.9,947.6,1853.46,4210.24,13378.32,169.24,294.36,289.16,20.742,119.7,180.97,442800.0,244.11,142.69,178.34,1813.7
4030.0,3.5036,3.6416307233634018,0.013300596390740497,3.6405,3.4615,3.8049632327888405,3.4137367672111596,49.324932493249335,-2.3158179848320692,7.833,90.5,23146.7,934.2,1702.8,4122.47,13008.17,164.92,283.33,282.3,20.482,116.63,170.86,440058.0,229.94,137.83,168.53,1812.3
4910.0,3.5095099999999997,3.6362259966921093,0.013296322340358038,3.5965,3.4585,3.7940953600495417,3.4426046399504573,40.23354564755841,-1.367427868179949,7.589,90.76,23816.3,939.9,1778.42,4140.06,13159.16,164.87,290.42,280.32,20.614,117.3,177.93,439167.0,233.49,139.41,170.25,1805.2
4920.0,3.51399,3.6268066125856313,0.013305243627816953,3.6375,3.4955,3.774180228838189,3.479119771161811,37.862137862137914,-2.7607779137766797,8.064,89.01,23308.2,926.1,1737.71,4145.19,13207.69,165.35,288.17,282.91,19.842,117.47,189.89,439529.0,226.78,140.8,167.11,1791.2
3530.0,3.51603,3.607759441418611,0.013838459502125868,3.634,3.5045,3.7521318787118525,3.510968121288147,35.95825426944977,-3.776953715149012,8.122,88.54,22612.1,926.0,1606.94,4151.94,13311.04,165.81,308.63,283.65,20.122,118.19,192.15,442149.0,229.91,142.57,170.57,1806.9
3220.0,3.5176299999999996,3.5887964504311327,0.01387297400918198,3.6855,3.505,3.7576699247111973,3.502180075288803,29.435084241823617,-3.114138746003048,8.266,90.66,22820.8,890.1,1618.08,4155.17,13253.26,166.13,307.4,282.47,19.894,118.08,188.93,443450.0,226.73,139.52,168.8,1776.4
