Natural_Gas_Vol.,Natural_Gas_Price_MA_50,Natural_Gas_Price_EMA_12,Natural_Gas_Price_Volatility_30,Natural_Gas_Price_Lag_7,Natural_Gas_Price_Lag_30,Natural_Gas_Price_BB_Upper,Natural_Gas_Price_BB_Lower,Natural_Gas_Price_RSI_14,Natural_Gas_Price_ROC_10,Crude_oil_Price,Copper_Price,Bitcoin_Price,Platinum_Price,Ethereum_Price,S&P_500_Price,Nasdaq_100_Price,Apple_Price,Tesla_Price,Microsoft_Price,Silver_Price,Google_Price,Nvidia_Price,Berkshire_Price,Netflix_Price,Amazon_Price,Meta_Price,Gold_Price
37310.0,2.6786200000000004,2.622027093992205,0.039024856930716036,2.577,2.579,2.886398665234361,2.4148013347656385,50.226244343891416,-9.935789117945248,78.78,3.902,29352.2,972.0,1872.0,4566.75,15499.26,194.5,264.35,337.77,24.841,129.27,454.52,531900.0,422.67,128.15,298.57,1989.7
35550.0,2.67398,2.638638310301096,0.038849720461765866,2.565,2.51,2.8933988644759663,2.424801135524033,47.41035856573706,-1.6924738926899607,79.63,3.9155,29228.6,976.6,1857.67,4567.46,15561.42,193.62,265.28,350.98,24.695,122.21,456.79,528453.0,427.7,129.13,294.47,1983.1
54170.0,2.6687,2.6457708779470814,0.03871651892497991,2.477,2.582,2.895957173246232,2.427542826753768,46.666666666666664,-1.4678899082568808,78.74,3.8555,29178.1,969.5,1850.04,4554.64,15448.02,192.75,269.06,345.11,24.451,121.53,446.12,532647.0,428.37,128.8,291.61,1981.6
103190.0,2.6660399999999997,2.6551907428782995,0.03650111568453842,2.56,2.765,2.8985602043233034,2.4405397956766968,47.82945736434108,5.044625533566149,77.07,3.818,29903.1,972.2,1891.75,4536.34,15425.67,191.94,260.02,343.77,24.855,120.02,443.09,527750.0,427.5,130.0,294.26,1966.6
147710.0,2.6620800000000004,2.6668537055124073,0.03653714433862138,2.634,2.768,2.904434049369728,2.4456659506302723,39.80322003577816,6.471734892787517,75.63,3.8345,29801.0,964.1,1891.23,4534.87,15466.09,193.13,262.9,346.87,24.992,119.2,455.2,526240.0,437.42,129.96,302.52,1970.9
81160.0,2.65488,2.654260827741268,0.037765366659822115,2.638,2.796,2.9046382983598473,2.444761701640153,41.12754158964879,4.360113039967706,75.35,3.814,29909.7,984.8,1888.65,4565.72,15826.35,195.1,291.26,355.08,25.387,122.03,470.77,520500.0,477.59,135.36,316.01,1980.8
101520.0,2.6519600000000003,2.6486822388579956,0.034345906002513575,2.492,2.556,2.9039049515828137,2.4413950484171862,44.967074317968006,2.2656249999999822,75.75,3.8295,29866.8,994.4,1897.58,4554.98,15841.35,193.73,293.34,359.49,25.256,123.76,474.94,524750.0,474.8,132.83,312.05,1980.8
90910.0,2.64892,2.6264234328798426,0.03527067114332635,2.665,2.579,2.893522934088265,2.4226770659117354,46.45286686103013,-4.935459377372808,74.15,3.844,30139.7,987.5,1911.24,4522.79,15713.28,193.99,290.38,345.73,25.018,124.65,464.61,523500.0,450.05,133.56,310.62,1956.4
115680.0,2.6467400000000003,2.611589058590636,0.0352104774556652,2.73,2.54,2.8819732041183213,2.410226795881678,48.32214765100671,-4.094010614101595,75.42,3.933,30317.4,984.3,1938.05,4505.42,15565.6,190.69,281.38,345.24,25.194,125.42,454.69,517408.0,441.91,134.68,308.87,1964.4
120190.0,2.64468,2.5996522803459228,0.035172115987222655,2.685,2.519,2.8688566339120474,2.400443366087952,52.97184567257559,1.6853932584269593,76.89,3.94,31466.1,983.4,2004.77,4510.04,15571.98,190.54,277.9,342.66,24.949,124.54,459.77,521833.0,450.38,134.3,313.41,1963.8
99290.0,2.64442,2.5992442372157805,0.03539237804024726,2.707,2.497,2.794380759283537,2.4387192407164626,51.97018104366347,-2.551594746716701,75.75,3.853,30387.3,956.6,1871.86,4472.16,15307.23,189.77,271.99,337.2,24.31,118.93,439.02,525400.0,444.05,130.8,309.34,1961.7
130580.0,2.64438,2.619514354567199,0.03630691763740963,2.731,2.56,2.784365595374041,2.4441344046259585,54.85485485485485,0.0366300366300365,74.83,3.766,30623.3,932.4,1878.33,4439.26,15119.06,188.08,269.79,332.47,23.281,117.14,424.05,521385.0,440.21,128.78,298.29,1937.1
124500.0,2.6408000000000005,2.62712753078763,0.03627002767194906,2.585,2.632,2.775630228311487,2.447269771688513,51.46641438032167,-0.5959031657355673,72.99,3.7845,30415.3,934.8,1880.42,4409.53,15045.64,188.61,269.61,331.83,23.345,116.45,421.8,517136.0,441.71,127.13,294.1,1931.0
103590.0,2.63788,2.6201848337433793,0.03632670503098556,2.618,2.551,2.7756744524388552,2.4477255475611446,54.509018036072135,-4.617657923900998,73.86,3.782,30346.4,918.5,1870.92,4398.95,15036.85,190.68,274.43,337.22,23.289,119.48,425.03,521620.0,438.1,129.78,290.53,1932.5
109300.0,2.6371799999999994,2.618464090090552,0.03603223649293685,2.504,2.621,2.7764104369117693,2.451389563088231,46.713615023474176,-4.4672281215671905,71.8,3.7345,29913.1,909.7,1848.36,4411.59,15089.45,191.81,276.54,341.27,22.89,120.11,421.03,519800.0,438.84,128.36,291.99,1915.4
124910.0,2.63616,2.6243926916150824,0.03610834117916984,2.53,2.592,2.7729468698703363,2.4728531301296637,45.62874251497006,2.7852998065764023,71.79,3.7685,30512.8,925.0,1910.43,4446.82,15203.78,191.33,282.48,338.15,23.402,121.75,423.17,521000.0,445.9,130.38,294.37,1927.1
79620.0,2.6367399999999996,2.6374092005973773,0.03598006312994252,2.534,2.659,2.7820342634865742,2.4786657365134257,51.425178147268404,3.4759358288770192,69.79,3.794,31151.3,916.0,1955.56,4455.59,15208.69,192.46,279.82,337.99,23.112,119.9,424.13,519460.0,441.44,130.22,286.02,1929.5
147270.0,2.6378399999999997,2.66211547742855,0.035252860050689255,2.597,2.795,2.807781669301959,2.469318330698041,55.00550055005502,11.741214057507987,70.64,3.7595,30472.9,913.2,1933.8,4450.38,15179.21,193.97,261.77,340.54,22.81,119.7,423.02,517810.0,440.49,130.36,286.98,1929.4
118610.0,2.6396999999999995,2.6680977116703115,0.03580247332925328,2.731,2.77,2.813218420063396,2.4701815799366043,48.4725050916497,6.7588932806324165,69.86,3.699,30445.7,906.8,1851.92,4396.44,14939.95,189.59,257.5,335.05,22.591,119.1,408.22,512260.0,428.24,127.9,281.53,1917.9
31474.0,2.63966,2.658082679105648,0.036402854815739585,2.669,2.763,2.8050038055258435,2.4894961944741567,50.963597430406864,2.72296764009472,69.56,3.7425,30078.6,924.7,1827.95,4376.86,14964.58,189.25,256.24,335.85,22.868,120.18,411.17,506650.0,429.84,129.04,285.29,1913.4
71150.0,2.6433400000000002,2.674223805397087,0.03579035253447247,2.582,2.959,2.8181002461899864,2.486199753810013,56.83317624882187,6.391990758567578,67.7,3.7885,30689.1,934.0,1889.51,4378.41,14945.91,188.06,250.21,334.57,22.939,118.33,418.76,510580.0,417.08,129.18,287.05,1915.1
31600.0,2.64896,2.692189373797535,0.0340051145243634,2.609,2.777,2.829220688425229,2.4811793115747705,64.71794871794873,2.196997436836323,69.37,3.8045,30267.0,932.9,1859.0,4328.82,14689.02,185.27,241.05,328.6,22.805,118.34,406.32,507000.0,415.94,127.33,278.47,1925.1
84430.0,2.6519,2.6978525470594525,0.03407981919021338,2.657,2.725,2.8340988517521186,2.4807011482478813,59.84174085064294,2.248032971150238,69.16,3.8155,30679.4,923.7,1891.97,4348.33,14891.48,186.68,256.6,335.02,22.328,122.34,422.09,510000.0,424.02,129.33,288.73,1921.0
109160.0,2.64876,2.684029078281075,0.03357042428607546,2.709,2.577,2.8288448620805378,2.476055137919462,53.28014184397165,1.0069713400464808,69.51,3.9005,29890.5,926.5,1872.32,4381.89,15042.32,187.0,264.61,339.71,22.436,123.15,430.25,511480.0,422.48,130.15,284.88,1915.0
125410.0,2.64534,2.670639989314756,0.033567996206352535,2.798,2.565,2.819745613979782,2.4717543860202182,50.0,-0.4599463395937198,72.53,3.9105,29996.9,949.0,1889.87,4365.69,14867.45,183.96,259.46,333.56,22.774,120.55,430.45,515515.0,424.45,124.83,281.64,1936.1
198220.0,2.6392599999999997,2.6431569140355626,0.03380758014354315,2.701,2.477,2.826526847542271,2.4556731524577295,38.58643744030563,-6.210011290929618,70.5,3.8935,28307.7,968.0,1791.61,4388.71,15070.15,185.01,274.45,338.05,23.193,123.1,438.08,515000.0,434.7,125.78,284.33,1938.9
194540.0,2.64078,2.641440465722399,0.03480373823667692,2.603,2.56,2.8269651894077605,2.4566348105922393,48.35555555555556,-2.84237726098191,71.78,3.8985,26341.3,987.3,1717.92,4409.59,15083.92,184.92,260.54,342.33,24.076,123.53,426.92,514000.0,431.96,125.49,281.0,1962.2
239950.0,2.6398600000000005,2.6247573171497223,0.03511565853041994,2.763,2.634,2.8242796573550755,2.4622203426449247,47.84520668425682,-9.471050750536103,70.62,3.904,25591.3,991.9,1666.96,4425.84,15185.48,186.01,255.9,348.1,23.891,125.09,426.53,516391.0,445.27,127.11,281.83,1961.8
141180.0,2.6359,2.58125619143438,0.03766342758413988,2.791,2.638,2.8547689182053975,2.412931081794602,39.738662567255965,-13.291373565346165,68.27,3.87,25129.5,980.0,1650.96,4372.59,15005.69,183.95,256.79,337.34,24.105,123.67,429.97,510000.0,440.86,126.42,273.35,1968.9
179760.0,2.6323200000000004,2.5441398542906293,0.03635686742677633,2.729,2.492,2.8780959329111138,2.3702040670888866,37.37051792828684,-10.10372646945833,69.42,3.831,25929.4,981.9,1739.6,4369.01,14900.85,183.31,258.71,334.29,23.822,123.83,410.22,513656.0,435.73,126.66,271.32,1958.6
174480.0,2.6277,2.501349107476686,0.03417945350650988,2.608,2.665,2.9079074915377148,2.3072925084622855,32.65465935787,-17.9876945349258,67.12,3.752,25906.8,995.3,1742.6,4338.93,14784.3,183.79,249.83,331.85,24.059,123.64,394.82,509004.0,423.97,126.57,271.05,1969.7
169480.0,2.6215800000000002,2.463295398634119,0.033731270957209056,2.597,2.73,2.91677623572956,2.2507237642704396,27.333333333333314,-19.240415621640985,70.17,3.789,26479.3,1012.8,1840.41,4298.86,14528.36,180.96,244.4,326.79,24.41,122.23,387.7,510840.0,420.02,123.43,264.95,1977.2
217010.0,2.6159799999999995,2.4461730296134854,0.03483567733308212,2.492,2.685,2.913769400359808,2.222030599640193,35.47044129891755,-13.814584096738736,71.29,3.795,26501.1,1013.9,1845.68,4293.93,14484.54,180.57,234.86,325.26,24.348,122.14,385.1,512514.0,409.37,124.25,264.58,1978.6
182390.0,2.6115399999999998,2.4281464096729493,0.03477652266091138,2.632,2.707,2.9170861798557755,2.1934138201442246,37.833037300177615,-10.697852760736193,72.53,3.756,26342.5,1024.6,1832.1,4267.52,14303.29,177.82,224.57,323.38,23.529,122.5,374.75,511795.0,399.77,121.23,263.6,1958.4
147730.0,2.60436,2.4025854235694184,0.03495923542876383,2.533,2.731,2.9215066516079773,2.154293348392023,25.750242013552764,-12.899499422410477,71.74,3.7685,27230.2,1038.7,1884.17,4283.85,14558.09,179.21,221.31,333.68,23.67,127.31,386.54,508200.0,399.29,126.61,271.12,1981.5
149920.0,2.59742,2.3783415122510463,0.03377987746192494,2.342,2.585,2.917852302912378,2.116747697087621,23.28767123287672,-9.91171749598715,72.15,3.768,25747.4,1036.4,1811.2,4273.79,14556.5,179.58,217.61,335.94,23.635,126.01,391.71,498927.0,403.54,125.3,271.39,1974.3
155170.0,2.58768,2.3465966642124236,0.03400944936858153,2.34,2.618,2.908506896152953,2.072393103847047,23.039690222652467,-17.477203647416406,71.74,3.7275,27244.7,1003.5,1907.1,4282.37,14546.64,180.95,213.97,335.4,23.747,124.67,393.27,503000.0,400.47,124.25,272.61,1969.6
210620.0,2.5749400000000002,2.3175817927951274,0.03324991393577432,2.266,2.504,2.8753611857963195,2.0415388142036806,25.701943844492433,-14.804579549940778,70.1,3.711,26819.0,1010.1,1861.77,4221.02,14441.51,180.09,207.52,332.58,23.987,123.72,397.7,492000.0,403.13,122.77,272.61,1995.5
151830.0,2.56486,2.309646132365108,0.034618795740945986,2.254,2.53,2.8456437485445547,2.0277562514554455,33.82209188660802,-3.2450896669513285,68.09,3.637,27216.1,999.0,1873.63,4179.83,14254.09,177.25,203.93,328.39,23.587,122.87,378.34,488024.0,395.23,120.58,264.72,1982.1
183530.0,2.55614,2.3123159581550916,0.035043142025890046,2.352,2.534,2.826811350357174,2.0189886496428255,41.57303370786517,-0.5555555555555536,69.46,3.663,27698.2,1021.9,1900.59,4205.52,14354.99,177.3,201.16,331.21,23.239,123.67,401.11,489225.0,392.98,121.66,262.52,1977.1
31474.0,2.54058,2.292113503054308,0.03633283100567135,2.329,2.597,2.777918183567708,2.0096818164322916,27.106598984771566,-3.7511032656663668,72.67,3.6755,26711.5,1036.2,1827.8,4205.45,14298.41,175.43,193.17,332.89,23.248,124.61,389.46,486650.0,378.88,120.11,262.04,1963.1
48660.0,2.53118,2.2944037333536453,0.036681227571959435,2.262,2.731,2.706427552317186,2.0327724476828144,38.83399209486165,2.3513753327417897,71.83,3.5825,26475.8,1034.4,1805.69,4151.28,13938.53,172.99,184.47,325.92,22.803,123.48,379.8,484000.0,359.0,115.0,252.69,1943.1
33040.0,2.5246399999999998,2.3103416205300076,0.03739254491792043,2.245,2.669,2.6450705291990113,2.061029470800989,53.07017543859649,1.9557823129251917,74.34,3.5615,26328.4,1037.6,1799.91,4115.24,13604.48,171.84,182.9,313.85,23.132,120.9,305.38,486545.0,364.85,116.75,249.21,1962.8
58740.0,2.51952,2.3119813712176986,0.037379321858997026,2.172,2.582,2.6050476951971393,2.072352304802861,49.03748733535969,-0.3434950622584809,72.91,3.6545,27220.7,1065.7,1854.08,4145.58,13672.54,171.56,185.77,315.26,23.509,122.56,306.88,491980.0,355.99,114.99,246.74,1972.4
114480.0,2.51622,2.325522698722668,0.03791332387057645,2.158,2.609,2.5681773688353884,2.089522631164612,56.75403225806451,6.100795755968158,71.99,3.685,26847.3,1085.4,1817.19,4192.63,13849.74,174.2,188.87,321.18,23.743,125.05,311.76,501149.0,363.01,115.01,248.32,1974.8
162130.0,2.51838,2.3654422835345654,0.040436558044717276,2.266,2.657,2.589226416312406,2.077773583687594,64.20600858369099,15.144766146993316,71.55,3.732,26882.9,1083.8,1812.32,4191.98,13803.49,175.16,180.14,318.34,23.948,122.76,312.64,507161.0,365.36,116.25,245.64,1978.7
186290.0,2.51902,2.4002973168369404,0.040270149783379026,2.327,2.709,2.5778506273158914,2.085149372684109,61.17318435754191,19.33701657458564,71.86,3.6895,26828.0,1066.3,1800.99,4198.05,13834.62,175.05,176.89,318.52,23.523,122.83,316.78,504360.0,371.29,118.15,246.85,1956.5
139260.0,2.51364,2.394866960400488,0.042738036925679825,2.181,2.798,2.5513103369585233,2.094889663041477,51.40845070422536,9.592215013901772,72.83,3.7545,27403.1,1090.7,1821.73,4158.77,13589.26,172.69,173.86,314.0,23.789,120.84,301.78,500600.0,339.96,115.5,242.49,1980.7
135430.0,2.5084,2.391964351108105,0.04238893883730168,2.307,2.701,2.5541070568381516,2.0954929431618488,54.6644844517185,4.854368932038833,70.86,3.667,27035.3,1075.0,1823.98,4109.9,13426.01,172.07,166.52,311.74,23.783,119.51,292.13,498620.0,333.75,113.4,238.82,1988.4
142750.0,2.50606,2.389354450937627,0.041932666797225814,2.398,2.603,2.5568774328337276,2.0962225671662726,55.389718076285234,2.0627417275461912,71.11,3.751,27183.9,1082.8,1817.11,4136.28,13413.51,172.07,166.35,309.46,24.175,116.51,289.53,495900.0,335.89,111.2,238.86,2018.0
131020.0,2.5015199999999997,2.396838381562608,0.04056632785330826,2.321,2.763,2.5687788329357772,2.101521167064223,61.12040133779264,11.783585511233374,70.04,3.7285,26799.2,1067.0,1807.31,4124.08,13340.17,172.57,167.98,308.97,24.154,117.51,283.4,491183.0,339.89,110.26,233.81,2019.8
89130.0,2.49382,2.3888632459375914,0.04096810456130415,2.4,2.791,2.5701979506701607,2.1092020493298396,57.33333333333335,1.6471608149111416,70.87,3.71,26983.5,1105.0,1794.71,4130.62,13389.78,173.75,172.08,310.11,24.424,116.57,285.78,493000.0,344.76,112.18,235.79,2020.5
126490.0,2.48394,2.358422746562577,0.042343976937078615,2.585,2.729,2.571399233026569,2.0919007669734313,47.16124148372444,-8.632193494578832,72.56,3.841,27603.3,1119.1,1840.92,4137.64,13347.83,173.55,168.54,312.31,25.658,111.75,288.85,492000.0,335.42,110.19,233.08,2029.9759999999999
134530.0,2.47514,2.344357708629873,0.042361871848400005,2.592,2.608,2.57004052504021,2.0870594749597897,47.754491017964064,-2.3265833692374116,73.71,3.9015,27634.9,1116.0,1846.56,4119.17,13201.11,171.77,169.15,307.0,25.898,107.35,285.71,499000.0,332.14,106.62,233.37,2029.9759999999999
125350.0,2.4652800000000004,2.327994984225277,0.04239379491280788,2.365,2.597,2.5704659783875883,2.084234021612412,52.337981952420016,-6.75,73.16,3.9295,27670.5,1087.7,1847.48,4138.12,13291.64,173.5,171.79,308.65,25.834,107.77,291.51,497000.0,331.21,105.83,233.27,2029.9759999999999
120690.0,2.45632,2.2986111404983114,0.042541164676064815,2.376,2.492,2.5772594922678964,2.066640507732104,42.88107202680068,-17.33075435203094,71.34,3.883,29513.2,1068.3,1993.33,4136.25,13259.13,173.57,170.06,310.65,25.93,105.57,286.8,491840.0,322.76,105.65,232.78,2024.8
113280.0,2.44598,2.268209426575494,0.04102773288681685,2.375,2.632,2.584245542809287,2.052554457190712,36.962247585601396,-18.9429012345679,68.56,3.863,28842.1,1053.55,1877.06,4061.22,12982.48,165.79,161.2,305.41,26.358,104.69,275.62,489540.0,320.78,104.0,233.52,2029.9759999999999
130330.0,2.4393000000000002,2.253100284025418,0.041211056637164185,2.438,2.533,2.583371349669932,2.0546286503300677,43.32449160035366,-8.245243128964075,68.6,3.845,29023.6,1061.8,1904.74,4090.75,13030.21,167.45,160.61,304.4,25.681,105.41,278.02,488606.0,319.3,103.65,237.03,2029.9759999999999
127230.0,2.43298,2.2470848557138154,0.03917158316935717,2.345,2.342,2.583969489252667,2.0488305107473326,41.51459854014599,-6.818181818181812,71.66,3.8625,28669.1,1078.3,1869.74,4119.58,13113.66,168.54,160.31,305.41,25.619,105.32,282.1,494100.0,317.55,103.63,239.24,2023.3
108990.0,2.4286600000000003,2.25799487791169,0.04014421504165769,2.191,2.34,2.583474696351347,2.048425303648653,36.84729064039409,-2.400000000000002,75.66,3.934,28077.6,1064.7,1830.75,4167.87,13231.47,169.59,161.83,305.56,25.23,107.2,289.1,503400.0,324.12,102.05,243.18,1992.2
176420.0,2.4249199999999997,2.281380281309892,0.04028945315317687,2.267,2.266,2.5901653746315314,2.0646346253684684,41.727272727272734,-1.1484823625922846,76.78,3.8905,29321.8,1090.1,1891.14,4169.48,13245.99,169.68,164.31,307.26,25.226,107.34,277.49,502880.0,329.93,105.45,240.32,1999.1
105220.0,2.4174,2.292706391877601,0.04053787500711825,2.238,2.254,2.5926576560962356,2.0669423439037637,49.461206896551715,0.4264392324093702,74.76,3.884,29475.9,1093.2,1908.81,4135.35,13160.03,168.41,160.19,304.83,25.209,107.59,272.26,499700.0,325.85,109.82,238.56,1999.0
31474.0,2.40636,2.265674639281047,0.04391873001805865,2.137,2.352,2.5929091790403156,2.0385908209596852,38.78787878787879,-3.3774532177088035,74.3,3.8615,28424.6,1106.0,1866.05,4055.99,12806.49,163.76,153.75,295.37,25.071,103.71,269.56,491500.0,321.15,104.98,209.4,1986.9
66130.0,2.4008599999999998,2.272032387083963,0.047005059536994145,2.101,2.329,2.5922240665319913,2.037875933468009,47.470238095238095,1.7644464049404451,77.07,3.865,28298.8,1098.2,1865.95,4071.63,12725.11,163.77,160.67,275.42,25.088,103.85,262.41,495112.0,322.55,102.57,207.55,1995.1
56320.0,2.39414,2.272181250609507,0.0467703436772769,2.17,2.262,2.5834884162118126,2.0339115837881874,43.726235741444874,1.5638963360143032,78.76,3.9645,27509.3,1097.7,1841.88,4137.04,12969.76,165.33,162.55,281.77,25.524,105.97,270.42,498250.0,329.02,106.21,212.79,1990.6
82960.0,2.38566,2.2661533659003523,0.046871462391501,2.214,2.245,2.5346957825233094,2.047504217476691,45.562599049128366,4.492278895648116,77.87,3.9865,27264.8,1138.7,1849.81,4133.52,13000.77,165.02,165.08,285.76,25.28,105.41,271.19,496405.0,327.98,106.96,212.89,1981.3
115590.0,2.3764600000000002,2.2635143865310674,0.046454178034382156,2.318,2.172,2.4724755916155425,2.0754244083844577,52.58007117437723,7.044264635887676,77.29,4.0325,28240.5,1107.6,1942.72,4129.79,12985.98,166.65,162.99,286.11,25.595,105.29,271.04,496300.0,325.35,103.81,213.07,2009.8
147570.0,2.36494,2.25712755783398,0.046500989114795235,2.41,2.158,2.4617872870349458,2.071812712965054,47.90697674418605,2.3963133640553025,79.16,4.081,28813.7,1105.7,1935.97,4154.52,13088.72,167.63,180.59,288.45,25.59,104.18,279.31,494948.0,323.12,104.3,215.7,1998.0
120610.0,2.3582400000000003,2.27387716432106,0.04710075807296355,2.355,2.266,2.460156267970794,2.0724437320292064,55.37815126050421,6.865401987353215,80.86,4.0965,30382.2,1097.3,2103.34,4154.87,13091.79,166.47,184.31,288.37,25.484,104.5,276.67,496200.0,333.7,102.3,217.89,2010.3
191440.0,2.35168,2.274049908271666,0.04744431573878951,2.117,2.327,2.4483919841316055,2.074208015868394,55.847457627118644,-1.855047454702341,80.83,4.066,29434.9,1059.6,2074.74,4151.32,13087.71,165.23,187.04,288.8,25.088,105.97,270.02,497900.0,332.72,102.74,218.86,1994.2
226790.0,2.3387000000000002,2.2494268454606408,0.047833421109411606,2.307,2.181,2.4236861431531036,2.066513856846896,50.49808429118774,-12.28215767634856,82.52,4.1065,30472.5,1054.0,2099.98,4137.64,13079.52,165.21,185.0,286.14,25.46,108.87,267.58,496000.0,338.63,102.51,221.49,2002.2
224380.0,2.32302,2.2121304076974653,0.04741676097035714,2.273,2.307,2.4295068880040613,2.026893111995939,43.93149664929263,-14.777070063694264,82.16,4.124,30387.4,1065.5,2012.11,4146.22,13109.39,165.56,185.9,289.84,25.925,107.43,264.63,490760.0,346.19,102.4,220.35,2029.9759999999999
239950.0,2.3103,2.193802652667086,0.04752713680155107,2.233,2.398,2.4330146934088397,2.0135853065911595,45.631768953068594,-1.1336797354747241,83.26,4.081,29886.4,1027.5,1916.58,4091.95,12848.35,160.1,180.54,283.49,25.458,104.64,264.95,483500.0,331.03,97.83,214.0,2010.9
220670.0,2.30186,2.1926022445644575,0.04798642138133779,2.249,2.321,2.428539399233606,2.0099606007663935,45.19650655021834,-5.244906805374949,81.53,4.0195,30209.6,1005.1,1889.86,4108.94,12964.16,160.8,186.79,282.83,25.186,105.35,271.69,480800.0,338.21,99.92,213.85,2004.8
239950.0,2.29336,2.1894326684776177,0.04753786640860495,2.222,2.4,2.426074248957575,2.0058257510424258,40.817901234567906,-4.443466783985917,79.74,3.9765,29641.0,1002.9,1910.36,4109.11,13051.23,162.03,184.51,289.39,24.912,106.44,275.79,476500.0,338.99,102.17,214.75,1989.1
189060.0,2.28374,2.1619814887118305,0.046850705164565465,2.366,2.585,2.4366211551346173,1.9826788448653825,37.7318116975749,-9.941782355575457,80.7,4.0155,28036.7,1016.8,1872.35,4105.02,13062.6,164.66,185.06,291.6,25.093,108.42,270.37,478005.0,339.33,102.06,216.1,2011.9
147110.0,2.2742,2.1609074135253947,0.048995798009351485,2.275,2.592,2.4351251049116702,1.9895748950883294,51.4525993883792,-4.17963539350824,80.61,3.9865,28173.5,1007.4,1908.96,4090.38,12967.2,163.76,185.52,284.34,25.037,104.47,268.81,471500.0,342.35,101.1,211.48,2020.9
149120.0,2.26566,2.1524601191368724,0.04659729126176237,2.114,2.365,2.4362824908969154,1.982017509103085,41.38817480719794,-5.220522052205223,80.71,3.971,28164.4,1029.0,1870.52,4100.6,13100.08,165.63,192.58,287.18,25.101,104.72,274.53,467660.0,346.75,103.95,214.72,2022.2
173580.0,2.26076,2.143927793115815,0.04657654586187916,2.007,2.376,2.4358683600691373,1.970731639930863,42.29422066549912,-11.369399830938299,80.42,4.0455,27802.1,996.4,1810.77,4124.51,13148.35,166.17,194.77,287.23,24.021,104.36,279.65,469760.0,348.28,102.41,213.07,1983.9
164650.0,2.25828,2.1550158249441513,0.047842247151465636,2.093,2.375,2.4245686792543375,1.971831320745663,49.30384930384931,-2.5934065934065775,75.67,4.0945,28473.7,1003.1,1821.62,4109.31,13181.35,164.9,207.46,288.3,24.156,103.73,277.77,465600.0,345.48,103.29,211.94,1969.0
