Platinum_Vol.,Platinum_Price_MA_50,Platinum_Price_EMA_12,Platinum_Price_Volatility_30,Platinum_Price_Lag_7,Platinum_Price_Lag_30,Platinum_Price_BB_Upper,Platinum_Price_BB_Lower,Platinum_Price_RSI_14,Platinum_Price_ROC_10,Natural_Gas_Price,Crude_oil_Price,Copper_Price,Bitcoin_Price,Ethereum_Price,S&P_500_Price,Nasdaq_100_Price,Apple_Price,Tesla_Price,Microsoft_Price,Silver_Price,Google_Price,Nvidia_Price,Berkshire_Price,Netflix_Price,Amazon_Price,Meta_Price,Gold_Price
0.0,1012.455,967.6868348830168,0.01981812266883066,960.5,1014.6,1059.8591223706621,913.1058776293377,38.698113207547166,-3.5667768760645258,5.606,87.91,3.5245,20769.5,1566.16,3830.6,11405.9,149.35,224.64,231.32,19.486,94.93,128.96,435660.0,298.62,115.66,129.82,1669.2
15740.0,1008.763,960.3042449010142,0.021311543999574262,924.1,1011.5,1060.3635738569274,903.7014261430725,30.93876177658143,-9.116063046593215,5.613,85.32,3.3845,20082.7,1459.6,3859.11,11669.99,152.34,222.41,250.66,19.349,104.48,132.61,436400.0,291.02,120.6,137.51,1658.0
0.0,1005.903,955.1189764547042,0.02124882100273371,950.9,995.4,1060.8845875193397,896.8454124806607,29.79305626817171,-6.347281180513442,5.199,84.58,3.417,19331.5,1343.88,3797.34,11430.26,149.45,211.25,247.25,19.189,102.52,125.99,432500.0,282.45,119.82,129.72,1654.1
0.0,1002.735,951.8545185385959,0.02116359556818091,950.5,1007.5,1060.7245491561193,891.9654508438806,30.985205110961658,-2.7693909422175977,4.959,85.05,3.4565,19162.6,1299.76,3752.75,11310.33,147.27,214.44,242.12,19.066,101.13,124.66,427170.0,289.57,119.32,130.01,1656.3
21960.0,999.171,946.1999772249658,0.02101199821729348,930.1,1026.6,1060.8414078455262,884.2085921544736,34.474373363262245,-0.9739205713667376,5.358,85.98,3.4015,19042.9,1282.87,3665.78,11046.71,143.39,207.28,236.15,18.689,99.97,121.94,413950.0,268.16,115.25,131.53,1636.8
0.0,995.135,936.1845961134326,0.02102320123218627,946.4,1054.9,1060.4577605607005,871.0822394392998,27.23951991650719,-7.34041434430539,5.462,85.55,3.311,19123.9,1285.32,3695.16,11103.38,143.86,222.04,236.48,18.359,99.63,120.51,421610.0,272.38,115.07,133.23,1634.2
15570.0,991.9810000000001,931.7408120959814,0.021916966319495915,967.4,1039.3,1054.200483851927,865.829516148073,35.898316729646154,-4.544976328248296,5.745,82.82,3.351,19328.2,1310.81,3719.98,11147.74,143.75,220.19,238.5,18.6,100.77,119.67,428465.0,240.86,116.36,132.8,1655.8
0.0,989.857,928.9499179273688,0.02147495921101527,962.5,1008.6,1043.783244502087,864.3067554979132,41.26629422718808,-1.774002795398344,5.999,85.46,3.401,19548.2,1331.12,3677.95,11062.53,142.41,219.35,237.53,18.719,99.97,118.88,419101.0,245.1,113.79,134.04,1664.0
0.0,987.1010000000001,923.7114690154659,0.021665224783701902,919.7,1012.3,1029.141536324764,863.963463675236,44.17862838915469,-5.441673710904482,6.453,85.61,3.4045,19181.8,1296.74,3583.07,10692.06,138.38,204.99,228.56,18.071,96.56,112.27,412760.0,230.0,106.9,126.76,1648.9
0.0,984.437,919.5097045515481,0.021640561861878328,926.6,1000.8,1009.6453863680036,868.3996136319964,37.91574279379156,-7.33925987182138,6.741,89.11,3.423,19379.8,1287.34,3669.91,11033.58,142.99,221.72,234.24,18.918,99.06,119.6,415222.0,232.51,112.53,130.29,1677.0
16110.0,982.365,913.5851346205407,0.02164975478602788,933.9,1009.8,1002.573857019638,863.7611429803623,35.550935550935534,-8.467532467532468,6.435,87.27,3.408,19154.8,1294.57,3577.03,10785.61,138.34,217.24,225.75,18.938,97.56,115.0,399251.0,220.87,112.9,127.5,1677.5
0.0,980.3070000000001,911.3566523712268,0.022115995761371268,915.1,1008.7,987.6985341369186,867.3514658630813,43.4928631402183,-2.239860824181805,6.596,89.35,3.4455,19059.1,1279.97,3588.84,10791.35,138.98,216.5,225.41,19.487,97.18,115.86,402836.0,214.29,112.21,128.54,1686.0
0.0,977.9630000000001,908.9633212371918,0.02193405800280537,881.1,989.95,977.0162090942914,868.6737909057084,38.76554174067495,-3.3239801424562954,6.435,91.13,3.4115,19134.6,1290.04,3612.39,10926.97,140.42,222.96,229.25,19.615,97.86,116.7,403000.0,229.98,113.67,133.79,1675.2
0.0,976.567,910.3381948930084,0.02250293427588696,907.3,984.3,971.9210553573868,869.5089446426131,39.063190455148025,-1.7132455294999516,6.748,92.64,3.3685,19531.3,1330.99,3639.66,11039.47,140.09,223.07,234.24,20.255,98.68,120.76,406010.0,224.75,114.56,133.45,1709.3
0.0,975.003,912.1015495248532,0.022465734768715485,913.6,991.5,971.7843726150924,869.4156273849077,40.9675987572126,0.732160419626271,6.972,88.45,3.429,19956.7,1352.27,3744.52,11485.5,145.43,238.13,246.79,20.66,101.42,131.3,416300.0,240.02,120.3,139.07,1720.8
0.0,973.0310000000001,912.4859265210297,0.021892047016769757,894.9,1016.2,967.9812033194967,869.5887966805035,48.655772272008434,3.802065599818416,6.93,87.76,3.483,20157.5,1352.07,3783.28,11573.18,146.4,240.81,249.2,20.544,101.43,132.09,420668.0,236.73,120.95,138.98,1720.8
0.0,970.9309999999999,915.749630133179,0.022273311422347536,896.4,1022.4,965.4041669366035,870.4858330633964,51.758296186230815,2.9097321723795977,6.837,86.52,3.4705,20340.2,1361.48,3790.93,11582.54,146.1,249.44,248.88,21.099,101.64,131.67,424180.0,240.74,121.09,140.28,1730.5
20630.0,968.155,913.3419947280746,0.022928072766664444,881.0,1033.0,964.1821520328889,868.7078479671112,42.59421560035058,-1.477670753064797,6.47,83.63,3.3915,19628.3,1323.41,3678.43,11229.73,142.45,242.4,240.74,20.589,98.64,125.12,413300.0,239.04,115.88,138.61,1702.0
0.0,965.2130000000001,905.2739955391401,0.02380739856795127,899.1,1044.75,963.7694736815323,860.5705263184674,39.09895414320193,-3.79930718516035,6.766,79.49,3.394,19423.0,1328.73,3585.62,10971.22,138.2,265.25,232.9,19.039,95.65,121.39,406470.0,235.44,113.0,135.68,1672.0
170.0,961.7189999999999,898.5395346869647,0.023791349804486054,895.8,1047.0,956.2995996709353,857.4504003290647,45.446096654275095,-3.8933511825078093,6.874,81.23,3.403,19593.0,1336.08,3640.47,11164.78,142.48,268.21,237.5,18.712,97.42,122.2,406700.0,239.71,114.8,136.41,1668.6
0.0,958.735,893.441144735124,0.022592384656393974,917.9,998.1,947.3442632825502,856.69573671745,39.13945049248317,-1.770715096481279,6.868,82.15,3.347,19411.0,1337.37,3719.04,11493.83,149.84,287.81,241.07,18.88,100.05,127.36,410705.0,245.2,118.01,141.61,1670.0
0.0,955.299,885.1732763143357,0.02277051632588568,921.8,1011.95,950.3530870482591,845.6869129517411,32.5953838907207,-6.6066066066066025,6.76,78.5,3.2755,19081.0,1328.23,3647.29,11271.75,151.76,282.94,236.41,18.337,97.5,124.13,401490.0,224.36,114.41,134.4,1636.2
13830.0,952.289,878.9773876505917,0.02265931295483928,914.6,989.4,949.5279671811161,838.3420328188836,37.4245472837022,-5.682071891047102,7.014,76.71,3.2855,19225.7,1337.06,3655.04,11254.11,150.77,276.01,237.45,18.48,98.17,122.28,399128.0,224.07,115.15,136.37,1633.4
14280.0,949.2689999999999,875.5193280120391,0.022432263101165924,933.7,960.5,944.7119732392489,835.418026760751,40.44997606510292,-6.689181828085844,6.992,78.74,3.337,19293.5,1327.96,3693.23,11311.24,150.43,275.33,237.92,18.91,98.74,125.16,404485.0,226.41,113.78,140.41,1655.6
9200.0,946.717,879.13173908711,0.023480057003635698,900.1,924.1,942.8176580597282,835.7023419402716,53.813559322033896,-2.4734215665003223,7.193,83.49,3.4615,19404.0,1326.44,3757.99,11501.65,152.74,288.59,240.98,19.617,100.14,125.61,405375.0,237.05,117.31,142.82,1681.1
9170.0,943.8530000000001,884.1422407660161,0.02298415292708466,860.9,950.9,945.1090535535003,836.4709464464996,52.73200346921075,-0.3170785042641566,7.827,82.94,3.4585,18489.0,1247.74,3789.93,11637.79,153.72,300.8,238.95,19.48,99.28,132.61,407930.0,236.87,118.54,142.12,1675.7
6880.0,941.3570000000001,888.8126652635522,0.022996789584194502,861.5,950.5,946.0223878409632,836.2776121590367,54.063450673620174,-2.0563350112455914,7.772,84.45,3.4955,18872.4,1323.33,3855.93,11851.54,156.9,308.73,242.45,19.183,101.14,131.76,419869.0,242.85,122.19,146.09,1671.1
4260.0,939.437,892.4722552230056,0.022672923133673376,865.4,930.1,945.8880125190734,836.3119874809266,48.73749404478324,1.3887345850461141,7.752,85.73,3.5045,19538.9,1376.0,3899.89,11953.27,154.48,309.07,244.52,19.358,103.07,133.82,421339.0,243.63,124.66,148.02,1678.2
4900.0,937.113,893.0303698040816,0.022635039495245982,839.7,946.4,945.9681592081886,836.3518407918116,44.224719101123604,4.088744337321404,7.764,85.11,3.505,19802.4,1434.01,3873.33,11861.38,150.7,303.35,244.74,19.381,102.8,131.98,414537.0,240.13,123.53,146.29,1683.5
4020.0,935.141,894.4410821419151,0.022249207288718036,844.9,967.4,946.4359886459187,836.4640113540814,47.1996386630533,4.724318049912957,8.324,85.1,3.48,19701.7,1472.64,3901.35,11927.49,152.37,303.75,245.38,19.269,102.91,129.29,417103.0,235.38,126.28,149.55,1677.3
5520.0,933.035,895.9886079662359,0.022257442536387107,856.5,962.5,947.6750585591794,837.5749414408206,42.86412512218963,4.518141899699568,9.114,88.48,3.5135,20222.5,1637.92,3946.01,12134.4,155.31,302.61,252.22,19.569,105.0,131.28,420500.0,224.12,128.55,151.47,1709.1
5240.0,930.529,894.0518990483534,0.02116900355665089,899.0,919.7,946.9490173154481,836.7309826845521,45.653305570015604,5.204239609384298,8.284,87.31,3.548,20175.5,1574.47,3932.69,12033.62,153.84,292.13,251.99,19.491,104.32,131.31,418700.0,218.13,126.82,153.13,1717.4
3850.0,928.8140000000001,895.6131453486067,0.021592837478011908,911.7,926.6,947.623541109752,836.896458890248,62.46401842256767,7.018582080719615,8.249,87.78,3.603,22395.3,1716.42,4110.41,12739.72,163.43,304.42,266.65,19.86,110.86,145.05,433062.0,236.53,136.45,168.96,1740.6
3460.0,926.678,892.8265076026672,0.02215961431620964,914.5,933.9,944.6036256100929,835.8763743899071,54.00400400400401,2.4518388791593626,7.996,86.79,3.5615,21365.2,1718.81,4067.36,12588.29,157.37,299.68,264.46,18.767,110.65,143.87,429819.0,233.57,133.27,169.15,1728.6
5590.0,924.178,888.7762756637953,0.021986107313453112,912.6,915.1,940.6931557860081,834.2568442139919,50.26582890285163,-3.61512791991101,7.954,83.54,3.522,19317.4,1634.85,4006.18,12321.19,154.46,289.26,258.52,18.442,108.38,139.9,426850.0,227.44,129.82,162.06,1720.2
3510.0,920.826,882.5953101770576,0.021260080497368754,896.1,881.1,938.4850601323511,829.8649398676488,52.235057759919634,-6.921136338707912,7.842,81.94,3.4265,19281.5,1629.51,3979.87,12259.39,155.96,283.7,258.09,18.26,109.45,137.14,422047.0,228.96,129.48,160.39,1727.8
2790.0,916.824,873.3191086113565,0.021120030882982335,902.2,907.3,934.359743956769,822.8502560432313,44.86830154405086,-10.082012028430842,8.786,86.87,3.409,19952.7,1575.34,3924.26,12098.44,155.81,270.21,256.06,17.881,107.85,136.47,417940.0,226.11,127.51,160.32,1722.6
3070.0,912.3660000000001,863.593091901917,0.02113871800770408,904.5,913.6,936.667321770086,811.5426782299138,39.49275362318841,-11.231645847030459,9.25084,86.61,3.405,20126.1,1585.48,3966.85,12274.62,157.96,277.16,260.4,17.666,109.74,139.37,424290.0,230.04,127.82,165.36,1709.3
1900.0,908.1030000000001,858.6710777631605,0.021596609439667288,883.4,894.9,937.8216700097796,807.4583299902206,33.13313313313314,-7.197857381988615,9.127,89.55,3.517,20043.9,1555.12,3955.0,12272.03,157.22,275.61,261.47,17.882,108.22,150.94,421308.0,223.56,126.77,162.93,1726.2
2760.0,903.895,855.275527338059,0.021638034247213916,904.2,896.4,938.3983298465603,804.3916701534399,30.452889120249864,-7.271115052094879,9.042,91.64,3.556,19792.6,1523.34,3986.16,12342.7,158.91,277.7,262.97,18.287,108.94,154.68,429700.0,220.65,128.73,157.16,1736.3
0.0,901.0490000000001,855.3562154398961,0.021910569838789806,877.5,881.0,938.2359523965575,803.5940476034424,35.923261390887276,-5.384190160309565,9.25084,97.01,3.614,20295.8,1552.6,4030.61,12484.32,161.38,284.82,265.23,18.557,109.42,158.01,433300.0,224.57,129.79,159.17,1749.7
1550.0,898.0039999999999,856.0244899876045,0.0215668891099511,866.5,899.1,937.8638246573419,805.9661753426581,37.43467933491688,-2.6828163912157477,9.25084,93.06,3.6985,20249.9,1508.08,4057.66,12605.17,163.62,288.09,268.09,18.746,110.34,162.6,436201.0,223.28,130.75,161.78,1749.8
1440.0,895.778,859.4207222972038,0.021952927907061645,848.6,895.8,938.3210748657937,808.8289251342067,45.76271186440678,-2.8865295288653003,9.25084,92.52,3.6965,21565.4,1695.37,4199.12,13143.58,170.03,296.07,278.85,19.12,116.65,179.13,448000.0,233.98,137.28,168.78,1771.4
1510.0,893.98,861.1406111745571,0.021475623927156046,822.3,917.9,938.5485353153438,810.0114646846564,42.60991580916745,-0.786324786324788,9.25084,94.89,3.651,21365.2,1656.64,4140.77,12917.86,167.53,297.1,275.79,18.907,113.69,172.22,442210.0,229.61,133.8,163.26,1761.5
800.0,893.052,863.6882094553945,0.021523715603954996,810.1,921.8,936.4564679079996,809.9735320920007,43.87008234217751,1.2925562608193886,9.155,93.74,3.692,21517.2,1664.89,4128.73,12881.79,167.23,296.45,276.44,19.026,113.86,171.81,435730.0,224.55,133.62,161.11,1761.2
830.0,891.4220000000001,864.566946462257,0.021542684790124406,831.6,914.6,931.6962305584709,810.5037694415291,46.59863945578231,2.4510959226961893,9.25084,90.23,3.6565,21416.3,1626.75,4137.99,12890.54,167.57,289.91,277.75,18.878,114.24,170.34,433650.0,226.54,133.22,163.05,1748.4
730.0,890.2,868.3874162372944,0.021621884560673973,836.6,933.7,927.6311201692167,812.0588798307833,46.39024390243901,8.160038915237756,9.25084,90.77,3.6765,20831.3,1609.48,4228.48,13242.9,171.52,296.67,286.15,19.069,117.21,178.49,447155.0,241.16,138.23,167.96,1762.9
200.0,889.7159999999999,874.1585829700183,0.020893504500265232,855.8,900.1,926.3219668639274,812.6980331360726,57.28952772073921,11.825700530798656,9.188,90.5,3.6405,23203.6,1846.51,4283.74,13505.99,174.15,302.87,290.17,19.464,120.17,187.73,457400.0,245.17,142.3,174.66,1771.2
250.0,889.188,881.2111086669386,0.01933234043677941,859.7,860.9,930.7834565994256,810.6265434005747,63.516927741283475,10.630110630110634,9.244,88.11,3.5965,23338.0,1834.18,4274.04,13470.86,174.55,304.0,291.32,19.731,119.55,183.35,457278.0,241.15,142.1,174.85,1776.7
440.0,888.48,889.0247842566403,0.019426118453893502,878.1,861.5,936.8649954831458,807.5250045168543,71.71874999999999,11.403299067654782,9.25084,86.53,3.6375,23856.8,1876.7,4305.2,13635.21,173.03,306.56,292.71,20.085,121.7,188.79,461300.0,245.69,144.78,179.47,1789.7
210.0,887.932,896.113278986388,0.019423689946773702,870.6,865.4,942.903788200161,804.546211799839,83.41232227488152,9.266183687777518,8.728,89.41,3.634,24101.7,1900.25,4297.14,13667.18,173.19,309.32,293.47,20.272,122.08,190.32,455170.0,249.11,143.18,180.89,1798.1
160.0,888.7559999999999,906.0804668346359,0.018931787805836108,877.7,839.7,956.9893271363255,798.2106728636745,91.33771929824559,11.771548214493421,8.768,92.09,3.6855,24398.7,1957.63,4280.15,13565.87,172.1,300.03,291.91,20.698,121.68,187.09,452697.0,249.3,143.55,180.5,1815.5
570.0,889.438,914.4834719369996,0.018950175579804888,869.4,844.9,967.4532440542064,793.3967559457935,90.06828057107387,9.406673499601403,8.874,94.34,3.7215,23935.3,1880.28,4207.27,13291.99,168.49,286.63,287.02,20.349,118.84,179.42,445302.0,242.7,140.64,177.49,1807.2
320.0,889.712,919.5783224082304,0.01914638376445681,889.4,856.5,975.9646868248489,791.8953131751513,82.8014184397163,8.844475074661151,8.202,91.93,3.6665,23962.9,1853.46,4210.24,13378.32,169.24,294.36,289.16,20.742,119.7,180.97,442800.0,244.11,142.69,178.34,1813.7
240.0,890.0939999999999,921.8278112685027,0.017306634773756914,905.9,899.0,981.6028297666561,793.0271702333442,73.99020807833539,6.43727925259201,7.833,90.5,3.6065,23146.7,1702.8,4122.47,13008.17,164.92,283.33,282.3,20.482,116.63,170.86,440058.0,229.94,137.83,168.53,1812.3
240.0,891.27,924.6081479964254,0.01716499149391353,920.0,911.7,987.1115427620634,796.6484572379363,74.273607748184,8.10904071773637,7.589,90.76,3.6065,23816.3,1778.42,4140.06,13159.16,164.87,290.42,280.32,20.614,117.3,177.93,439167.0,233.49,139.41,170.25,1805.2
380.0,891.646,924.837663689283,0.017401188923476796,932.0,914.5,987.5295076612538,806.6104923387463,64.94396014943962,4.126377333033515,8.064,89.01,3.575,23308.2,1737.71,4145.19,13207.69,165.35,288.17,282.91,19.842,117.47,189.89,439529.0,226.78,140.8,167.11,1791.2
300.0,891.8939999999999,925.0164846601625,0.017394582299693314,935.1,912.6,984.261243932484,821.4687560675162,68.08093994778068,2.218787945689371,8.122,88.54,3.503,22612.1,1606.94,4151.94,13311.04,165.81,308.63,283.65,20.122,118.19,192.15,442149.0,229.91,142.57,170.57,1806.9
280.0,891.7979999999999,919.6447177893683,0.018534780001265128,960.9,896.1,980.3180420555392,831.2619579444607,53.4065934065934,-3.2499999999999973,8.266,90.66,3.4845,22820.8,1618.08,4155.17,13253.26,166.13,307.4,282.47,19.894,118.08,188.93,443450.0,226.73,139.52,168.8,1776.4
280.0,891.998,917.6070688986963,0.0187988629293902,960.7,902.2,976.3275903252437,842.2324096747565,59.736842105263165,-2.746781115879826,7.706,94.42,3.5335,22988.6,1631.48,4091.19,12901.6,160.01,300.59,274.82,20.139,115.13,185.26,439180.0,221.42,134.16,160.19,1789.7
160.0,892.448,915.4367506065892,0.018804719641244753,947.6,904.5,973.9252103230815,849.4047896769189,54.07750144592251,-3.3793177200299507,8.283,93.89,3.559,23271.2,1630.1,4118.63,12940.78,161.51,297.28,278.01,20.362,114.86,184.41,444650.0,226.21,135.39,159.93,1787.7
280.0,892.2979999999999,911.7695582055754,0.018455933352139398,934.2,883.4,971.4139662402688,855.1060337597312,45.75163398692811,-7.2119887605369914,8.229,98.62,3.5875,23774.3,1720.77,4130.29,12947.98,162.51,297.15,280.74,20.197,116.32,181.63,451700.0,224.9,134.95,159.1,1781.8
230.0,891.9540000000001,906.6665492508715,0.018122053302158023,939.9,904.2,971.3757194327213,855.1942805672784,37.619617224880365,-8.54585198292912,8.134,96.42,3.497,23850.0,1726.01,4072.43,12717.87,157.35,280.9,276.41,19.868,114.22,179.84,442000.0,226.02,122.28,160.72,1769.2
11920.0,891.14,902.1332339815067,0.01729360680055869,926.1,877.5,970.7518910231395,856.4781089768605,32.50319284802042,-7.429295061207252,8.554,97.26,3.449,22958.3,1636.01,4023.61,12601.47,156.79,274.82,268.74,18.6,113.06,177.9,436100.0,226.75,120.97,169.58,1719.1
11300.0,889.992,896.3281210612748,0.0173495361319198,926.0,866.5,972.1203161711185,853.7796838288816,28.743235117257925,-7.471633483194184,8.825,94.98,3.4065,21248.7,1450.7,3921.05,12086.9,151.6,258.86,251.9,18.535,105.02,165.33,428644.0,213.91,114.81,159.15,1717.7
10990.0,889.0859999999999,892.1699485903096,0.016925854770995362,890.1,848.6,972.1308260058998,853.7591739941003,18.500687757909162,-7.511437386956066,8.571,96.7,3.375,21301.9,1438.52,3966.84,12328.41,152.95,268.43,258.83,18.328,107.51,170.24,432579.0,218.51,121.14,166.65,1719.1
12200.0,887.7560000000001,888.3284180379542,0.015835668839251114,906.4,822.3,973.6542024331787,850.0157975668213,18.262050237610268,-6.360004319187995,8.195,94.7,3.3605,22675.2,1534.85,3961.63,12396.47,154.09,272.24,260.36,18.617,107.9,173.19,429562.0,220.44,122.42,169.27,1727.4
14430.0,886.928,883.770199878269,0.01567813047094628,903.5,810.1,975.6953299996595,843.2546700003405,18.850735809390272,-7.267818574514029,7.815,96.35,3.3105,23153.0,1575.68,3998.95,12619.41,155.35,271.71,264.84,18.719,114.34,180.5,430900.0,223.88,124.63,183.17,1713.4
11660.0,886.64,878.0363229739198,0.015243497858090595,891.6,831.6,977.4928242757405,834.1071757242594,19.010600706713717,-4.898326030783062,7.899,102.26,3.3395,23215.2,1520.64,3959.9,12439.68,153.04,247.5,262.27,18.668,113.9,178.07,429200.0,216.44,122.77,183.09,1700.2
12050.0,886.5880000000001,875.0922732856245,0.015427624449117716,878.6,836.6,975.6444872878687,828.645512712131,22.672064777327904,-5.240511915269197,7.15,104.22,3.3045,23410.2,1543.5,3936.69,12249.42,151.0,245.53,259.53,18.713,113.81,169.92,425110.0,201.63,118.21,175.78,1710.7
14190.0,886.4,872.1550004724515,0.014874401200292611,877.2,855.8,972.7283235940489,823.651676405951,24.471959213401277,-5.257332595462094,7.382,102.6,3.3575,22525.8,1584.77,3830.85,11877.5,147.07,240.55,254.25,18.84,109.03,161.01,414450.0,190.92,113.76,167.23,1710.2
11310.0,886.224,865.8080773228436,0.015783831468117897,864.4,859.7,965.8750006119168,817.5049993880831,20.702402957486115,-6.807985643786452,6.926,97.59,3.2425,20825.1,1231.03,3863.16,11983.62,150.17,240.07,256.72,18.594,111.78,157.62,418349.0,189.11,113.55,164.7,1703.6
16610.0,885.672,858.3452961962523,0.015436625645668776,869.3,878.1,958.3398832151296,810.7001167848706,23.999999999999957,-6.977008877760083,6.511,95.78,3.213,20586.0,1192.75,3790.38,11768.4,148.47,238.31,254.08,18.225,110.37,153.72,412600.0,174.78,110.63,158.05,1705.8
16680.0,885.298,855.1844813968288,0.016169120640026114,867.2,870.6,949.3456821619143,808.7143178380857,26.21359223300969,-4.491564067487475,6.589,96.3,3.326,20250.0,1115.83,3801.78,11728.53,145.49,237.04,252.72,19.194,111.35,151.64,417250.0,176.56,110.4,163.49,1735.5
17200.0,883.88,851.0176381050089,0.01617878945580141,858.7,877.7,942.5079193913766,804.9420806086234,25.033112582781442,-4.199444701527066,6.021,95.84,3.291,19330.9,1038.56,3818.8,11744.99,145.86,233.07,253.67,18.958,114.02,150.82,416449.0,174.45,109.22,163.27,1724.8
14250.0,882.86,852.5072322426998,0.01776136598715945,846.5,869.4,931.2373994548565,808.2926005451435,41.00174723354689,-0.9893017370297796,6.319,104.09,3.431,19963.2,1096.43,3854.43,11860.28,144.87,234.34,264.51,19.132,115.68,151.52,417900.0,177.34,111.75,162.88,1731.7
